Label,FileName,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
Bad1,108.jpg,0.7718497514724731,0.028666317462921143,-0.3518509268760681,0.9997397065162659,0.7287523150444031,-0.0022716522216796875,-0.3301880657672882,0.999710738658905,0.6525576114654541,0.21406099200248718,-0.4074420630931854,0.9978622794151306,0.49557316303253174,0.6841554641723633,-0.14867237210273743,0.9930925369262695
Bad1,109.jpg,0.7740094661712646,0.03921574354171753,-0.40060538053512573,0.9996356964111328,0.7344214916229248,0.011089980602264404,-0.3682760000228882,0.999601423740387,0.6588213443756104,0.22063398361206055,-0.44016698002815247,0.9981244206428528,0.5014110803604126,0.6654685735702515,-0.14669020473957062,0.9889505505561829
Bad1,11.jpg,0.7346329092979431,0.02891552448272705,-0.4244890809059143,0.9999502897262573,0.6949818134307861,0.0060350894927978516,-0.34556135535240173,0.9999624490737915,0.6225555539131165,0.21039819717407227,-0.4038010537624359,0.9989432692527771,0.5114829540252686,0.6418778896331787,-0.13975997269153595,0.9916971921920776
Bad1,110.jpg,0.7764205932617188,0.034053146839141846,-0.4240541458129883,0.9998756647109985,0.7329145073890686,0.0051822662353515625,-0.36230355501174927,0.9998384714126587,0.6567534804344177,0.21868282556533813,-0.4270675778388977,0.9983697533607483,0.5028804540634155,0.6711153388023376,-0.14739955961704254,0.9951568245887756
Bad1,111.jpg,0.7831205725669861,0.03740769624710083,-0.4390140175819397,0.9998598098754883,0.7363976240158081,0.014991819858551025,-0.385499507188797,0.9998289346694946,0.6597356796264648,0.23192748427391052,-0.4592730402946472,0.9983211159706116,0.488302081823349,0.6931378245353699,-0.1522529274225235,0.9946064352989197
Bad1,112.jpg,0.7851425409317017,0.040644049644470215,-0.41546502709388733,0.999889612197876,0.7398726344108582,0.01109987497329712,-0.3572610914707184,0.9998655319213867,0.662984311580658,0.22620397806167603,-0.43515586853027344,0.9985671043395996,0.49142807722091675,0.6924221515655518,-0.15333619713783264,0.9951854348182678
Bad1,113.jpg,0.787002444267273,0.04172170162200928,-0.4294959604740143,0.9998561143875122,0.7420905828475952,0.013232111930847168,-0.3731853663921356,0.9998266100883484,0.6586515307426453,0.2274790108203888,-0.451222687959671,0.9980167150497437,0.4892302453517914,0.6947537660598755,-0.1527867615222931,0.9925939440727234
Bad1,114.jpg,0.7895313501358032,0.04335224628448486,-0.4176473021507263,0.9997808337211609,0.7500609159469604,0.01296156644821167,-0.37509676814079285,0.9997714161872864,0.6674665808677673,0.22816401720046997,-0.45900407433509827,0.998609185218811,0.4921545088291168,0.6905956268310547,-0.15605023503303528,0.9942165613174438
Bad1,115.jpg,0.7859447002410889,0.03996807336807251,-0.43712201714515686,0.9998511075973511,0.7403403520584106,0.01525259017944336,-0.3782512843608856,0.999835729598999,0.6655405163764954,0.2295045554637909,-0.45484697818756104,0.9983431100845337,0.4936465919017792,0.6848323345184326,-0.15465237200260162,0.9911524653434753
Bad1,116.jpg,0.7825815677642822,0.039575040340423584,-0.44802823662757874,0.9997575879096985,0.7393251061439514,0.011307597160339355,-0.39097195863723755,0.9997047781944275,0.6594144105911255,0.22978007793426514,-0.46108919382095337,0.9976696372032166,0.49411943554878235,0.6755238771438599,-0.15481486916542053,0.989453911781311
Bad1,117.jpg,0.7762066125869751,0.03277629613876343,-0.3633803129196167,0.9998601675033569,0.7351428866386414,0.0027858614921569824,-0.31931859254837036,0.9998231530189514,0.6581396460533142,0.21612504124641418,-0.3962945342063904,0.9983721375465393,0.49311861395835876,0.6871402263641357,-0.14986994862556458,0.9963217973709106
Bad1,118.jpg,0.7807486057281494,0.031271517276763916,-0.29780933260917664,0.9994397759437561,0.7398300766944885,-0.0025847554206848145,-0.3017706274986267,0.9994717240333557,0.655475914478302,0.21352249383926392,-0.38798460364341736,0.9977909326553345,0.49457496404647827,0.6824655532836914,-0.15312887728214264,0.9903221726417542
Bad1,119.jpg,0.768844485282898,0.023639678955078125,-0.3268224596977234,0.9998238682746887,0.7260686159133911,-0.002702772617340088,-0.30510589480400085,0.9998387098312378,0.6511327028274536,0.20459496974945068,-0.39061424136161804,0.9985843896865845,0.49704864621162415,0.6764323115348816,-0.15508146584033966,0.9939887523651123
Bad1,12.jpg,0.7367347478866577,0.037915945053100586,-0.4041169285774231,0.9999197721481323,0.6953667998313904,0.013382673263549805,-0.341316819190979,0.9999430179595947,0.6196653842926025,0.20988255739212036,-0.40081700682640076,0.9989025592803955,0.5127261877059937,0.6309963464736938,-0.13832232356071472,0.9917688369750977
Bad1,120.jpg,0.7570427656173706,0.024567484855651855,-0.3990963101387024,0.9999476671218872,0.7150858640670776,-0.006124019622802734,-0.34216609597206116,0.9999431371688843,0.6443958878517151,0.20879194140434265,-0.4074117839336395,0.9992479681968689,0.5009514093399048,0.6762109398841858,-0.14371490478515625,0.9970007538795471
Bad1,121.jpg,0.7496613264083862,0.017914533615112305,-0.36386188864707947,0.9999799728393555,0.7102139592170715,-0.008542895317077637,-0.29421359300613403,0.9999772310256958,0.6378586292266846,0.19642534852027893,-0.3679004907608032,0.9994961023330688,0.5019024610519409,0.6756761074066162,-0.143852099776268,0.998238205909729
Bad1,122.jpg,0.7497950196266174,0.027894437313079834,-0.3377282917499542,0.9999563694000244,0.7109425067901611,-0.0024535655975341797,-0.28996971249580383,0.9999547004699707,0.6284129023551941,0.19953107833862305,-0.3689827620983124,0.999197781085968,0.4990711510181427,0.6765516996383667,-0.14254824817180634,0.9956731200218201
Bad1,123.jpg,0.7437630891799927,0.02086806297302246,-0.4043334126472473,0.9999890327453613,0.7023001909255981,-0.005566954612731934,-0.33069002628326416,0.9999873638153076,0.6304636001586914,0.20482870936393738,-0.3933500349521637,0.99955815076828,0.503752589225769,0.6774932146072388,-0.14208634197711945,0.997386634349823
Bad1,124.jpg,0.7472208738327026,0.014013528823852539,-0.3922058343887329,0.9999881982803345,0.705220103263855,-0.008946895599365234,-0.34045612812042236,0.9999876022338867,0.6262498497962952,0.20746517181396484,-0.3870429992675781,0.9997426867485046,0.5029999017715454,0.6738398671150208,-0.13903149962425232,0.9984094500541687
Bad1,125.jpg,0.7484561800956726,0.02462214231491089,-0.3543155789375305,0.9999762773513794,0.707042396068573,-0.0021050572395324707,-0.329314261674881,0.9999760389328003,0.623107373714447,0.21095019578933716,-0.3852273225784302,0.9996297359466553,0.5018078088760376,0.6761326789855957,-0.1372440606355667,0.9977025389671326
Bad1,126.jpg,0.7518976926803589,0.017517805099487305,-0.3358481526374817,0.9999585151672363,0.7085004448890686,-0.009710729122161865,-0.32451969385147095,0.9999639987945557,0.6199890971183777,0.21983125805854797,-0.38934844732284546,0.9996956586837769,0.49713268876075745,0.6848008036613464,-0.1394411027431488,0.9981777667999268
Bad1,127.jpg,0.7493017911911011,0.021032273769378662,-0.3735651671886444,0.9999885559082031,0.7052065134048462,-0.004238247871398926,-0.3265623450279236,0.9999889135360718,0.6232526898384094,0.21910390257835388,-0.37892046570777893,0.9997753500938416,0.5010843873023987,0.6859617829322815,-0.1393199861049652,0.9984996318817139
Bad1,128.jpg,0.7538442611694336,0.02429860830307007,-0.367460161447525,0.99997878074646,0.7123628258705139,0.0023480653762817383,-0.3418879806995392,0.9999808073043823,0.6246317625045776,0.22268211841583252,-0.39834892749786377,0.9997718930244446,0.4988964796066284,0.6825286149978638,-0.14090602099895477,0.9980777502059937
Bad1,129.jpg,0.7507118582725525,0.02154552936553955,-0.3802836239337921,0.9999914169311523,0.7056933641433716,-0.0029143691062927246,-0.32872048020362854,0.999990701675415,0.6248551607131958,0.22817271947860718,-0.3783266246318817,0.9997455477714539,0.5031508803367615,0.6832190155982971,-0.13814319670200348,0.999002993106842
Bad1,13.jpg,0.7347528338432312,0.03580063581466675,-0.40908485651016235,0.9999685287475586,0.6956323981285095,0.011335134506225586,-0.3321082890033722,0.9999769926071167,0.6194658279418945,0.20582455396652222,-0.39720022678375244,0.9992721676826477,0.5098280310630798,0.6459788084030151,-0.14328798651695251,0.9941858053207397
Bad1,130.jpg,0.753478467464447,0.02570641040802002,-0.3795776665210724,0.9999895095825195,0.7094300985336304,0.0018121004104614258,-0.3365071713924408,0.99998939037323,0.6263362765312195,0.23200920224189758,-0.3812057077884674,0.9997773766517639,0.5031310319900513,0.687049150466919,-0.13716177642345428,0.9987441301345825
Bad1,131.jpg,0.7489715218544006,0.014471650123596191,-0.379900187253952,0.999976634979248,0.7064630389213562,-0.010961651802062988,-0.32321152091026306,0.9999760389328003,0.6283419132232666,0.2276800274848938,-0.3843742609024048,0.9995346069335938,0.4999069273471832,0.6871300339698792,-0.14398334920406342,0.9975472092628479
Bad1,132.jpg,0.7540188431739807,0.03299659490585327,-0.3849948048591614,0.9999637603759766,0.7115939259529114,0.003421306610107422,-0.3346131145954132,0.999967098236084,0.6279993653297424,0.2300681471824646,-0.39857304096221924,0.9995146989822388,0.501363217830658,0.6807412505149841,-0.14578881859779358,0.9978106617927551
Bad1,133.jpg,0.7509310841560364,0.03149831295013428,-0.3790629208087921,0.9999783039093018,0.7070764899253845,0.009643793106079102,-0.32623085379600525,0.9999771118164062,0.6290983557701111,0.23162710666656494,-0.38495588302612305,0.999467670917511,0.4934004545211792,0.6899479031562805,-0.1416962742805481,0.9979203343391418
Bad1,134.jpg,0.755493700504303,0.024388611316680908,-0.41320985555648804,0.9999852180480957,0.7072961926460266,0.006414890289306641,-0.35801398754119873,0.999984860420227,0.6314074993133545,0.23732465505599976,-0.4052892327308655,0.9996649026870728,0.49529173970222473,0.6894925832748413,-0.1421557068824768,0.9978564381599426
Bad1,135.jpg,0.7594890594482422,0.03605306148529053,-0.4186253547668457,0.9999874830245972,0.7171876430511475,0.014886796474456787,-0.35189446806907654,0.9999847412109375,0.6387089490890503,0.23717361688613892,-0.40477317571640015,0.9995712637901306,0.4886080026626587,0.696692705154419,-0.14459633827209473,0.9976581335067749
Bad1,136.jpg,0.7645214796066284,0.04413759708404541,-0.47025638818740845,0.9999798536300659,0.7228595614433289,0.026623427867889404,-0.389190137386322,0.99997878074646,0.6419634222984314,0.2472323477268219,-0.44473811984062195,0.9994708895683289,0.49079400300979614,0.6866100430488586,-0.14642618596553802,0.9864472150802612
Bad1,137.jpg,0.7764047384262085,0.05114305019378662,-0.5202827453613281,0.9999905824661255,0.7356023788452148,0.028727948665618896,-0.4178079068660736,0.9999899864196777,0.6451830267906189,0.2549319863319397,-0.4895405173301697,0.9994128942489624,0.4783497452735901,0.7060893177986145,-0.16453732550144196,0.9934749007225037
Bad1,138.jpg,0.7826086282730103,0.06473761796951294,-0.4768616557121277,0.9999750852584839,0.7414717078208923,0.03957235813140869,-0.39896202087402344,0.9999743700027466,0.6515663862228394,0.25494885444641113,-0.4767562747001648,0.99921715259552,0.4850815236568451,0.6969791054725647,-0.15331149101257324,0.9915997982025146
Bad1,139.jpg,0.7845960259437561,0.0632396936416626,-0.5007715225219727,0.9999818801879883,0.743625283241272,0.040819764137268066,-0.41775211691856384,0.9999803304672241,0.6581637859344482,0.2537456750869751,-0.4906603991985321,0.9994351267814636,0.4863554835319519,0.6926608681678772,-0.1538553088903427,0.9933120608329773
Bad1,14.jpg,0.7347250580787659,0.03066098690032959,-0.41661643981933594,0.9999663829803467,0.6944543123245239,0.00227510929107666,-0.32997944951057434,0.9999747276306152,0.6225242614746094,0.2061481773853302,-0.3908565640449524,0.9990794658660889,0.5072146654129028,0.6442674398422241,-0.14519742131233215,0.9933179616928101
Bad1,140.jpg,0.7884184122085571,0.07299923896789551,-0.48695817589759827,0.9999223947525024,0.7475308775901794,0.046711862087249756,-0.40011343359947205,0.9999150037765503,0.6571261286735535,0.2628283202648163,-0.4768265187740326,0.9980276226997375,0.4922173321247101,0.6925811767578125,-0.14727669954299927,0.9779880046844482
Bad1,141.jpg,0.7900638580322266,0.05991702899336815,-0.492906391620636,0.9999697208404541,0.7479923367500305,0.042346417903900146,-0.40374433994293213,0.9999649524688721,0.6573039293289185,0.26969024538993835,-0.4785630404949188,0.998719334602356,0.48513174057006836,0.7002395987510681,-0.14853446185588837,0.9896005988121033
Bad1,142.jpg,0.7878043055534363,0.06744599342346191,-0.5114504098892212,0.9999419450759888,0.7457142472267151,0.04508298635482788,-0.4190787672996521,0.9999351501464844,0.6577944159507751,0.2758430540561676,-0.4896477162837982,0.9984678626060486,0.489553302526474,0.6854757070541382,-0.14633409678936005,0.9808983206748962
Bad1,143.jpg,0.7876959443092346,0.06700378656387329,-0.48369160294532776,0.9999620914459229,0.7459690570831299,0.042403340339660645,-0.39056268334388733,0.9999514818191528,0.654633104801178,0.25652480125427246,-0.47500571608543396,0.9988746047019958,0.47880125045776367,0.7003194689750671,-0.15017063915729523,0.9931720495223999
Bad1,144.jpg,0.7889469861984253,0.04957324266433716,-0.4959719479084015,0.999953031539917,0.7477848529815674,0.02839958667755127,-0.40700751543045044,0.9999526739120483,0.6558376550674438,0.2635176479816437,-0.48819050192832947,0.9985981583595276,0.48214027285575867,0.6893630623817444,-0.15564781427383423,0.9890129566192627
Bad1,145.jpg,0.7814972400665283,0.0632559061050415,-0.5131096243858337,0.9999507665634155,0.7393802404403687,0.03877025842666626,-0.4233539402484894,0.9999439716339111,0.6505991220474243,0.26101431250572205,-0.49241551756858826,0.9986777901649475,0.4862437844276428,0.6789179444313049,-0.14648328721523285,0.9870858788490295
Bad1,15.jpg,0.7393951416015625,0.028200268745422363,-0.38373908400535583,0.9999682903289795,0.7005387544631958,0.0010408759117126465,-0.3093773424625397,0.999976396560669,0.6209859251976013,0.2064397931098938,-0.37744244933128357,0.9992620348930359,0.5129937529563904,0.6466220617294312,-0.146318256855011,0.9934846758842468
Bad1,16.jpg,0.7383805513381958,0.027287423610687256,-0.3750239312648773,0.999976634979248,0.7014029622077942,0.0030875802040100098,-0.2988390028476715,0.9999825954437256,0.6194896697998047,0.2075042724609375,-0.36844930052757263,0.9993020296096802,0.5085486173629761,0.6539587378501892,-0.1439911425113678,0.9926586747169495
Bad1,17.jpg,0.7402467131614685,0.03421086072921753,-0.4043087363243103,0.9999338388442993,0.7007165551185608,0.005766093730926514,-0.32865265011787415,0.9999477863311768,0.6167023181915283,0.20492485165596008,-0.392587810754776,0.9985639452934265,0.505255937576294,0.649436891078949,-0.1449652761220932,0.9869480133056641
Bad1,18.jpg,0.7411240935325623,0.04208499193191528,-0.39832955598831177,0.9999752044677734,0.7014480233192444,0.0032659173011779785,-0.32893016934394836,0.999982476234436,0.6160892248153687,0.20314982533454895,-0.3925432562828064,0.9995471835136414,0.5076765418052673,0.6505007147789001,-0.1457056701183319,0.9935611486434937
Bad1,19.jpg,0.7407864332199097,0.04583948850631714,-0.4194120466709137,0.9999594688415527,0.7017588019371033,0.003416001796722412,-0.33602315187454224,0.9999690055847168,0.6181873083114624,0.20051130652427673,-0.3954426944255829,0.9993320107460022,0.5092076063156128,0.6465537548065186,-0.14689436554908752,0.9906827211380005
Bad1,2.jpg,0.7357262372970581,0.03258717060089111,-0.4305674135684967,0.9999024868011475,0.6966598033905029,0.006760895252227783,-0.3448079228401184,0.9999260902404785,0.6244731545448303,0.20596718788146973,-0.41341087222099304,0.9978824257850647,0.507953941822052,0.6473658084869385,-0.1551031619310379,0.9902757406234741
Bad1,20.jpg,0.7415382862091064,0.04691523313522339,-0.4204028248786926,0.999975323677063,0.7057362794876099,0.00458836555480957,-0.33830273151397705,0.9999818801879883,0.6179361343383789,0.20281559228897095,-0.40403544902801514,0.9993276596069336,0.5046191215515137,0.6490110754966736,-0.15049327909946442,0.9928907155990601
Bad1,21.jpg,0.7398508191108704,0.047845661640167236,-0.3973299264907837,0.9999653100967407,0.7027756571769714,0.004578709602355957,-0.3228420615196228,0.9999752044677734,0.6157171130180359,0.2019595205783844,-0.3876733183860779,0.9991900324821472,0.5075309872627258,0.6517919301986694,-0.14792878925800323,0.9905372262001038
Bad1,22.jpg,0.7409785985946655,0.04195791482925415,-0.3933276832103729,0.9999823570251465,0.7018651366233826,0.0012841224670410156,-0.32166793942451477,0.9999880790710449,0.6158565282821655,0.1972818672657013,-0.3905259370803833,0.9994807839393616,0.5053141117095947,0.6490504741668701,-0.14794152975082397,0.9934624433517456
Bad1,23.jpg,0.7375174760818481,0.05683445930480957,-0.39684051275253296,0.9999364614486694,0.702117383480072,0.01812160015106201,-0.325450599193573,0.9999493360519409,0.612443745136261,0.2032451629638672,-0.3857339918613434,0.9988216757774353,0.5040431022644043,0.6373870372772217,-0.14398349821567535,0.9887392520904541
Bad1,24.jpg,0.737863302230835,0.038879990577697754,-0.42097845673561096,0.9999666213989258,0.7005205154418945,0.0005687475204467773,-0.33933040499687195,0.999975323677063,0.6119451522827148,0.19952207803726196,-0.4001252055168152,0.999284565448761,0.5059729814529419,0.6507526636123657,-0.14686760306358337,0.9927858710289001
Bad1,25.jpg,0.7365732192993164,0.046044111251831055,-0.4264848530292511,0.9999809265136719,0.6987344622612,0.007039189338684082,-0.34611326456069946,0.9999865293502808,0.6142407655715942,0.19889628887176514,-0.41399648785591125,0.9996236562728882,0.5045918226242065,0.6555055975914001,-0.15220485627651215,0.9945395588874817
Bad1,26.jpg,0.7374265789985657,0.043408989906311035,-0.39472445845603943,0.9999833106994629,0.6994473934173584,0.00559467077255249,-0.32014572620391846,0.9999878406524658,0.6145055294036865,0.19509345293045044,-0.387210488319397,0.9996145963668823,0.5049164295196533,0.6568149328231812,-0.14847932755947113,0.9940113425254822
Bad1,27.jpg,0.7364928126335144,0.030908823013305664,-0.4021012485027313,0.9999858140945435,0.7002913951873779,0.0003769397735595703,-0.330096036195755,0.9999887943267822,0.6159678101539612,0.2020217776298523,-0.39662158489227295,0.9996219873428345,0.5075795650482178,0.6628069877624512,-0.14974072575569153,0.994950532913208
Bad1,28.jpg,0.7367221713066101,0.03630101680755615,-0.40288951992988586,0.9999884366989136,0.7012737989425659,0.004365384578704834,-0.32682085037231445,0.9999914169311523,0.6174838542938232,0.19885200262069702,-0.39721259474754333,0.9996216297149658,0.5120246410369873,0.6538544297218323,-0.14920736849308014,0.9956865906715393
Bad1,29.jpg,0.7303357720375061,0.01769387722015381,-0.39711400866508484,0.9999873638153076,0.6919323205947876,-0.005053162574768066,-0.3245890438556671,0.999990701675415,0.6176236271858215,0.2020624577999115,-0.39245903491973877,0.9995978474617004,0.5104774832725525,0.6504390239715576,-0.14717353880405426,0.9959554672241211
Bad1,3.jpg,0.7349826693534851,0.035844385623931885,-0.4137992858886719,0.9999327659606934,0.6955503225326538,0.008968770503997803,-0.3315598666667938,0.999947190284729,0.622893214225769,0.2029409110546112,-0.40008288621902466,0.9985566735267639,0.5056375861167908,0.6413892507553101,-0.14655070006847382,0.993150532245636
Bad1,30.jpg,0.7360215783119202,0.020903170108795166,-0.40454068779945374,0.9999856948852539,0.6948711276054382,-0.004488825798034668,-0.33326148986816406,0.9999891519546509,0.6156326532363892,0.20153844356536865,-0.40797358751296997,0.999562680721283,0.5084105134010315,0.6444568037986755,-0.14653345942497253,0.9968333840370178
Bad1,31.jpg,0.7326295971870422,0.028741121292114258,-0.40660107135772705,0.9999831914901733,0.691690981388092,-0.0009561777114868164,-0.32974687218666077,0.9999878406524658,0.61701500415802,0.19638201594352722,-0.4031684994697571,0.9996334314346313,0.5088969469070435,0.6445804834365845,-0.15005797147750854,0.9962754249572754
Bad1,32.jpg,0.7333470582962036,0.007147669792175293,-0.3940229117870331,0.9999784231185913,0.6932076215744019,-0.015771329402923584,-0.323741614818573,0.9999836683273315,0.6170483827590942,0.19637539982795715,-0.3971104323863983,0.9994810223579407,0.5123581886291504,0.6495819091796875,-0.14762374758720398,0.9946845173835754
Bad1,33.jpg,0.7311748266220093,0.01767444610595703,-0.39588862657546997,0.9999673366546631,0.6965522170066833,-0.012961030006408691,-0.3182030916213989,0.9999750852584839,0.615069568157196,0.18272042274475098,-0.3949557840824127,0.9995821118354797,0.5125182867050171,0.6402295827865601,-0.1494220793247223,0.9959843158721924
Bad1,34.jpg,0.7270382642745972,0.008388757705688477,-0.37550511956214905,0.999947190284729,0.6948819756507874,-0.015537381172180176,-0.30570676922798157,0.9999563694000244,0.6141563653945923,0.17014306783676147,-0.3800186514854431,0.9996095299720764,0.5179592967033386,0.6252270936965942,-0.1436304897069931,0.9981487989425659
Bad1,35.jpg,0.7226461172103882,-0.0030411481857299805,-0.35272884368896484,0.9999186992645264,0.6878658533096313,-0.024762094020843506,-0.28457778692245483,0.9999241828918457,0.6071662306785583,0.1537427008152008,-0.3544996380805969,0.9992648959159851,0.5174828767776489,0.6209486722946167,-0.14027272164821625,0.9966727495193481
Bad1,36.jpg,0.7135509252548218,-0.02375173568725586,-0.34093591570854187,0.9999476671218872,0.6786271929740906,-0.03459590673446655,-0.28176847100257874,0.9999558925628662,0.6038327813148499,0.1479848325252533,-0.36028262972831726,0.9995514750480652,0.5191196203231812,0.6242246031761169,-0.14318855106830597,0.9978988170623779
Bad1,37.jpg,0.7017179727554321,-0.008732616901397705,-0.2887636125087738,0.9999666213989258,0.6689813733100891,-0.03000694513320923,-0.23201507329940796,0.9999703168869019,0.5960854291915894,0.1454806923866272,-0.30384668707847595,0.9996192455291748,0.5206056833267212,0.6332268714904785,-0.13313184678554535,0.9976315498352051
Bad1,38.jpg,0.6932913661003113,-0.02778536081314087,-0.27804479002952576,0.9999569654464722,0.659103512763977,-0.04546123743057251,-0.22263966500759125,0.9999619722366333,0.5891057848930359,0.14092761278152466,-0.29502755403518677,0.9995587468147278,0.5138174891471863,0.6387330889701843,-0.1327066272497177,0.9971099495887756
Bad1,39.jpg,0.6910640001296997,-0.02983999252319336,-0.24632546305656433,0.9998730421066284,0.6586535573005676,-0.043182969093322754,-0.20941509306430817,0.9998836517333984,0.5862007737159729,0.14128714799880981,-0.29075324535369873,0.9994415640830994,0.5085982084274292,0.6364829540252686,-0.13469237089157104,0.9975766539573669
Bad1,4.jpg,0.7348923087120056,0.03275430202484131,-0.4086002707481384,0.9999552965164185,0.6969606876373291,0.007758438587188721,-0.3225560784339905,0.9999663829803467,0.6244632601737976,0.20997148752212524,-0.39318129420280457,0.9989377856254578,0.5086762309074402,0.6534044742584229,-0.15042228996753693,0.9951181411743164
Bad1,40.jpg,0.6870496869087219,-0.018293261528015137,-0.27936047315597534,0.9999115467071533,0.6545393466949463,-0.03628194332122803,-0.21984849870204926,0.9999107122421265,0.5819718837738037,0.13840901851654053,-0.28855472803115845,0.9993601441383362,0.509253203868866,0.6319556832313538,-0.13103067874908447,0.9980910420417786
Bad1,41.jpg,0.6893301010131836,-0.017651140689849854,-0.31340712308883667,0.9999697208404541,0.6587982773780823,-0.03256237506866455,-0.25672581791877747,0.9999732971191406,0.5861588716506958,0.1459065079689026,-0.3246477544307709,0.9997245669364929,0.508146345615387,0.6205558776855469,-0.13188794255256653,0.9988428354263306
Bad1,42.jpg,0.6946264505386353,0.00042110681533813477,-0.31173330545425415,0.9999812841415405,0.6622816324234009,-0.025655925273895264,-0.2542673647403717,0.9999839067459106,0.5869329571723938,0.1517898142337799,-0.3182666003704071,0.9998277425765991,0.5065214037895203,0.6268594264984131,-0.1324523538351059,0.9986591339111328
Bad1,43.jpg,0.6898267865180969,0.000767827033996582,-0.3702325224876404,0.9999836683273315,0.6602343320846558,-0.0201452374458313,-0.29534241557121277,0.9999850988388062,0.58955317735672,0.1531340777873993,-0.36042484641075134,0.9997747540473938,0.5043400526046753,0.6385385990142822,-0.13656918704509735,0.998847246170044
Bad1,44.jpg,0.6943821310997009,0.012794852256774902,-0.393180251121521,0.9999767541885376,0.6611576080322266,-0.008443713188171387,-0.31745103001594543,0.9999805688858032,0.5880386233329773,0.16782447695732117,-0.3849049210548401,0.9996470212936401,0.5051866769790649,0.6390863656997681,-0.14109881222248077,0.997983455657959
Bad1,45.jpg,0.7039185762405396,0.012767910957336426,-0.39682453870773315,0.9999871253967285,0.6684240102767944,-0.014231503009796143,-0.3145786225795746,0.9999911785125732,0.5920848250389099,0.17411375045776367,-0.3826960623264313,0.9997624754905701,0.5038330554962158,0.6483371257781982,-0.14370176196098328,0.9972232580184937
